dataset,scene,sh_degree,lambda_dssim,percent_dense,scale_pos_scale_lr,scale_feat_opacity_lr,psnr,ssim,lpips,npt,size
nerf_synthetic,hotdog,3,0.2,0.015,0.300000,0.500000,37.26,0.000,0.000,68140,16.1
nerf_synthetic,hotdog,3,0.2,0.015,0.300000,0.300000,36.88,0.000,0.000,64514,15.3
nerf_synthetic,hotdog,3,0.2,0.02,1.000000,1.000000,37.72,0.000,0.000,149075,35.3
nerf_synthetic,hotdog,3,0.2,0.02,1.000000,2.000000,37.67,0.000,0.000,110575,26.2
nerf_synthetic,hotdog,3,0.2,0.02,1.000000,3.000000,37.45,0.000,0.000,69700,16.5
nerf_synthetic,hotdog,3,0.2,0.02,1.000000,0.500000,37.55,0.000,0.000,158723,37.5
nerf_synthetic,hotdog,3,0.2,0.02,1.000000,0.300000,37.24,0.000,0.000,158542,37.5
nerf_synthetic,hotdog,3,0.2,0.02,2.000000,1.000000,37.58,0.000,0.000,218200,51.6
nerf_synthetic,hotdog,3,0.2,0.02,2.000000,2.000000,37.64,0.000,0.000,161735,38.3
nerf_synthetic,hotdog,3,0.2,0.02,2.000000,3.000000,37.52,0.000,0.000,99631,23.6
nerf_synthetic,hotdog,3,0.2,0.02,2.000000,0.500000,37.43,0.000,0.000,243295,57.5
nerf_synthetic,hotdog,3,0.2,0.02,2.000000,0.300000,37.15,0.000,0.000,250868,59.3
nerf_synthetic,hotdog,3,0.2,0.02,3.000000,1.000000,37.43,0.000,0.000,254535,60.2
nerf_synthetic,hotdog,3,0.2,0.02,3.000000,2.000000,37.39,0.000,0.000,186651,44.1
nerf_synthetic,hotdog,3,0.2,0.02,3.000000,3.000000,37.38,0.000,0.000,116028,27.4
nerf_synthetic,hotdog,3,0.2,0.02,3.000000,0.500000,37.25,0.000,0.000,282632,66.8
nerf_synthetic,hotdog,3,0.2,0.02,3.000000,0.300000,37.02,0.000,0.000,291892,69.0
nerf_synthetic,hotdog,3,0.2,0.02,4.000000,1.000000,37.26,0.000,0.000,267045,63.2
nerf_synthetic,hotdog,3,0.2,0.02,4.000000,2.000000,37.33,0.000,0.000,194450,46.0
nerf_synthetic,hotdog,3,0.2,0.02,4.000000,3.000000,37.22,0.000,0.000,118324,28.0
nerf_synthetic,hotdog,3,0.2,0.02,4.000000,0.500000,37.14,0.000,0.000,297530,70.4
nerf_synthetic,hotdog,3,0.2,0.02,4.000000,0.300000,36.94,0.000,0.000,311198,73.6
nerf_synthetic,hotdog,3,0.2,0.02,0.500000,1.000000,37.68,0.000,0.000,105056,24.8
nerf_synthetic,hotdog,3,0.2,0.02,0.500000,2.000000,37.47,0.000,0.000,89735,21.2
nerf_synthetic,hotdog,3,0.2,0.02,0.500000,3.000000,37.14,0.000,0.000,63103,14.9
nerf_synthetic,hotdog,3,0.2,0.02,0.500000,0.500000,37.49,0.000,0.000,97068,23.0
nerf_synthetic,hotdog,3,0.2,0.02,0.500000,0.300000,37.15,0.000,0.000,89984,21.3
nerf_synthetic,hotdog,3,0.2,0.02,0.300000,1.000000,37.35,0.000,0.000,74730,17.7
nerf_synthetic,hotdog,3,0.2,0.02,0.300000,2.000000,36.86,0.000,0.000,63260,15.0
nerf_synthetic,hotdog,3,0.2,0.02,0.300000,3.000000,36.56,0.000,0.000,46342,11.0
nerf_synthetic,hotdog,3,0.2,0.02,0.300000,0.500000,37.13,0.000,0.000,67446,16.0
nerf_synthetic,hotdog,3,0.2,0.02,0.300000,0.300000,36.76,0.000,0.000,62391,14.8
nerf_synthetic,hotdog,3,0.2,0.007,1.000000,1.000000,37.68,0.000,0.000,161788,38.3
nerf_synthetic,hotdog,3,0.2,0.007,1.000000,2.000000,37.69,0.000,0.000,124477,29.4
nerf_synthetic,hotdog,3,0.2,0.007,1.000000,3.000000,37.51,0.000,0.000,78884,18.7
nerf_synthetic,hotdog,3,0.2,0.007,1.000000,0.500000,37.58,0.000,0.000,183603,43.4
nerf_synthetic,hotdog,3,0.2,0.007,1.000000,0.300000,37.29,0.000,0.000,182832,43.2
nerf_synthetic,hotdog,3,0.2,0.007,2.000000,1.000000,37.53,0.000,0.000,251318,59.4
nerf_synthetic,hotdog,3,0.2,0.007,2.000000,2.000000,37.59,0.000,0.000,186588,44.1
nerf_synthetic,hotdog,3,0.2,0.007,2.000000,3.000000,37.49,0.000,0.000,123647,29.2
nerf_synthetic,hotdog,3,0.2,0.007,2.000000,0.500000,37.38,0.000,0.000,284935,67.4
nerf_synthetic,hotdog,3,0.2,0.007,2.000000,0.300000,37.18,0.000,0.000,294550,69.7
nerf_synthetic,hotdog,3,0.2,0.007,3.000000,1.000000,37.37,0.000,0.000,289269,68.4
nerf_synthetic,hotdog,3,0.2,0.007,3.000000,2.000000,37.39,0.000,0.000,217301,51.4
nerf_synthetic,hotdog,3,0.2,0.007,3.000000,3.000000,37.32,0.000,0.000,148682,35.2
nerf_synthetic,hotdog,3,0.2,0.007,3.000000,0.500000,37.23,0.000,0.000,325131,76.9
nerf_synthetic,hotdog,3,0.2,0.007,3.000000,0.300000,37.04,0.000,0.000,338207,80.0
nerf_synthetic,hotdog,3,0.2,0.007,4.000000,1.000000,37.22,0.000,0.000,299802,70.9
nerf_synthetic,hotdog,3,0.2,0.007,4.000000,2.000000,37.29,0.000,0.000,221539,52.4
nerf_synthetic,hotdog,3,0.2,0.007,4.000000,3.000000,37.20,0.000,0.000,152432,36.1
nerf_synthetic,hotdog,3,0.2,0.007,4.000000,0.500000,37.09,0.000,0.000,335660,79.4
nerf_synthetic,hotdog,3,0.2,0.007,4.000000,0.300000,36.93,0.000,0.000,348636,82.5
nerf_synthetic,hotdog,3,0.2,0.007,0.500000,1.000000,37.70,0.000,0.000,108899,25.8
nerf_synthetic,hotdog,3,0.2,0.007,0.500000,2.000000,37.61,0.000,0.000,88622,21.0
nerf_synthetic,hotdog,3,0.2,0.007,0.500000,3.000000,37.34,0.000,0.000,59392,14.0
nerf_synthetic,hotdog,3,0.2,0.007,0.500000,0.500000,37.57,0.000,0.000,109565,25.9
nerf_synthetic,hotdog,3,0.2,0.007,0.500000,0.300000,37.20,0.000,0.000,105097,24.9
nerf_synthetic,hotdog,3,0.2,0.007,0.300000,1.000000,37.58,0.000,0.000,94028,22.2
nerf_synthetic,hotdog,3,0.2,0.007,0.300000,2.000000,37.30,0.000,0.000,80984,19.2
nerf_synthetic,hotdog,3,0.2,0.007,0.300000,3.000000,36.96,0.000,0.000,57805,13.7
nerf_synthetic,hotdog,3,0.2,0.007,0.300000,0.500000,37.46,0.000,0.000,82405,19.5
nerf_synthetic,hotdog,3,0.2,0.007,0.300000,0.300000,37.08,0.000,0.000,75175,17.8
nerf_synthetic,hotdog,3,0.2,0.005,1.000000,1.000000,37.72,0.000,0.000,173996,41.2
nerf_synthetic,hotdog,3,0.2,0.005,1.000000,2.000000,37.66,0.000,0.000,132754,31.4
nerf_synthetic,hotdog,3,0.2,0.005,1.000000,3.000000,37.55,0.000,0.000,87917,20.8
nerf_synthetic,hotdog,3,0.2,0.005,1.000000,0.500000,37.57,0.000,0.000,196460,46.5
nerf_synthetic,hotdog,3,0.2,0.005,1.000000,0.300000,37.27,0.000,0.000,189566,44.8
nerf_synthetic,hotdog,3,0.2,0.005,2.000000,1.000000,37.58,0.000,0.000,258664,61.2
nerf_synthetic,hotdog,3,0.2,0.005,2.000000,2.000000,37.61,0.000,0.000,193689,45.8
nerf_synthetic,hotdog,3,0.2,0.005,2.000000,3.000000,37.46,0.000,0.000,133586,31.6
nerf_synthetic,hotdog,3,0.2,0.005,2.000000,0.500000,37.38,0.000,0.000,295790,70.0
nerf_synthetic,hotdog,3,0.2,0.005,2.000000,0.300000,37.16,0.000,0.000,300718,71.1
nerf_synthetic,hotdog,3,0.2,0.005,3.000000,1.000000,37.37,0.000,0.000,291548,69.0
nerf_synthetic,hotdog,3,0.2,0.005,3.000000,2.000000,37.39,0.000,0.000,218797,51.7
nerf_synthetic,hotdog,3,0.2,0.005,3.000000,3.000000,37.38,0.000,0.000,154736,36.6
nerf_synthetic,hotdog,3,0.2,0.005,3.000000,0.500000,37.22,0.000,0.000,328964,77.8
nerf_synthetic,hotdog,3,0.2,0.005,3.000000,0.300000,37.06,0.000,0.000,340645,80.6
nerf_synthetic,hotdog,3,0.2,0.005,4.000000,1.000000,37.22,0.000,0.000,296122,70.0
nerf_synthetic,hotdog,3,0.2,0.005,4.000000,2.000000,37.23,0.000,0.000,222001,52.5
nerf_synthetic,hotdog,3,0.2,0.005,4.000000,3.000000,37.16,0.000,0.000,156146,36.9
nerf_synthetic,hotdog,3,0.2,0.005,4.000000,0.500000,37.06,0.000,0.000,332414,78.6
nerf_synthetic,hotdog,3,0.2,0.005,4.000000,0.300000,36.92,0.000,0.000,347128,82.1
nerf_synthetic,hotdog,3,0.2,0.005,0.500000,1.000000,37.71,0.000,0.000,115492,27.3
nerf_synthetic,hotdog,3,0.2,0.005,0.500000,2.000000,37.58,0.000,0.000,94374,22.3
nerf_synthetic,hotdog,3,0.2,0.005,0.500000,3.000000,37.41,0.000,0.000,65187,15.4
nerf_synthetic,hotdog,3,0.2,0.005,0.500000,0.500000,37.59,0.000,0.000,118219,28.0
nerf_synthetic,hotdog,3,0.2,0.005,0.500000,0.300000,37.25,0.000,0.000,108173,25.6
nerf_synthetic,hotdog,3,0.2,0.005,0.300000,1.000000,37.60,0.000,0.000,99350,23.5
nerf_synthetic,hotdog,3,0.2,0.005,0.300000,2.000000,37.40,0.000,0.000,86022,20.3
nerf_synthetic,hotdog,3,0.2,0.005,0.300000,3.000000,37.16,0.000,0.000,58705,13.9
nerf_synthetic,hotdog,3,0.2,0.005,0.300000,0.500000,37.47,0.000,0.000,87667,20.7
nerf_synthetic,hotdog,3,0.2,0.005,0.300000,0.300000,37.11,0.000,0.000,78573,18.6
nerf_synthetic,hotdog,3,0.2,0.0025,1.000000,1.000000,37.68,0.000,0.000,182215,43.1
nerf_synthetic,hotdog,3,0.2,0.0025,1.000000,2.000000,37.62,0.000,0.000,139169,32.9
nerf_synthetic,hotdog,3,0.2,0.0025,1.000000,3.000000,37.44,0.000,0.000,95358,22.6
nerf_synthetic,hotdog,3,0.2,0.0025,1.000000,0.500000,37.54,0.000,0.000,199270,47.1
nerf_synthetic,hotdog,3,0.2,0.0025,1.000000,0.300000,37.27,0.000,0.000,189188,44.7
nerf_synthetic,hotdog,3,0.2,0.0025,2.000000,1.000000,37.51,0.000,0.000,257892,61.0
nerf_synthetic,hotdog,3,0.2,0.0025,2.000000,2.000000,37.53,0.000,0.000,196103,46.4
nerf_synthetic,hotdog,3,0.2,0.0025,2.000000,3.000000,37.37,0.000,0.000,141127,33.4
nerf_synthetic,hotdog,3,0.2,0.0025,2.000000,0.500000,37.33,0.000,0.000,293108,69.3
nerf_synthetic,hotdog,3,0.2,0.0025,2.000000,0.300000,37.12,0.000,0.000,296254,70.1
nerf_synthetic,hotdog,3,0.2,0.0025,3.000000,1.000000,37.39,0.000,0.000,280955,66.5
nerf_synthetic,hotdog,3,0.2,0.0025,3.000000,2.000000,37.38,0.000,0.000,214957,50.8
nerf_synthetic,hotdog,3,0.2,0.0025,3.000000,3.000000,37.27,0.000,0.000,157818,37.3
nerf_synthetic,hotdog,3,0.2,0.0025,3.000000,0.500000,37.18,0.000,0.000,314747,74.4
nerf_synthetic,hotdog,3,0.2,0.0025,3.000000,0.300000,36.99,0.000,0.000,327582,77.5
nerf_synthetic,hotdog,3,0.2,0.0025,4.000000,1.000000,37.18,0.000,0.000,282527,66.8
nerf_synthetic,hotdog,3,0.2,0.0025,4.000000,2.000000,37.22,0.000,0.000,215229,50.9
nerf_synthetic,hotdog,3,0.2,0.0025,4.000000,3.000000,37.22,0.000,0.000,161120,38.1
nerf_synthetic,hotdog,3,0.2,0.0025,4.000000,0.500000,37.04,0.000,0.000,317406,75.1
nerf_synthetic,hotdog,3,0.2,0.0025,4.000000,0.300000,36.87,0.000,0.000,329803,78.0
nerf_synthetic,hotdog,3,0.2,0.0025,0.500000,1.000000,37.67,0.000,0.000,130299,30.8
nerf_synthetic,hotdog,3,0.2,0.0025,0.500000,2.000000,37.57,0.000,0.000,109651,25.9
nerf_synthetic,hotdog,3,0.2,0.0025,0.500000,3.000000,37.40,0.000,0.000,72377,17.1
nerf_synthetic,hotdog,3,0.2,0.0025,0.500000,0.500000,37.58,0.000,0.000,125739,29.7
nerf_synthetic,hotdog,3,0.2,0.0025,0.500000,0.300000,37.24,0.000,0.000,110267,26.1
nerf_synthetic,hotdog,3,0.2,0.0025,0.300000,1.000000,37.60,0.000,0.000,116427,27.5
nerf_synthetic,hotdog,3,0.2,0.0025,0.300000,2.000000,37.46,0.000,0.000,98436,23.3
nerf_synthetic,hotdog,3,0.2,0.0025,0.300000,3.000000,37.23,0.000,0.000,66835,15.8
nerf_synthetic,hotdog,3,0.2,0.0025,0.300000,0.500000,37.46,0.000,0.000,96503,22.8
nerf_synthetic,hotdog,3,0.2,0.0025,0.300000,0.300000,37.13,0.000,0.000,82167,19.4
nerf_synthetic,hotdog,3,0.1,0.01,1.000000,1.000000,37.55,0.000,0.000,127422,30.1
nerf_synthetic,hotdog,3,0.1,0.01,1.000000,2.000000,37.49,0.000,0.000,110361,26.1
nerf_synthetic,hotdog,3,0.1,0.01,1.000000,3.000000,37.35,0.000,0.000,75374,17.8
nerf_synthetic,hotdog,3,0.1,0.01,1.000000,0.500000,37.36,0.000,0.000,119450,28.3
nerf_synthetic,hotdog,3,0.1,0.01,1.000000,0.300000,37.06,0.000,0.000,113443,26.8
nerf_synthetic,hotdog,3,0.1,0.01,2.000000,1.000000,37.47,0.000,0.000,185435,43.9
nerf_synthetic,hotdog,3,0.1,0.01,2.000000,2.000000,37.53,0.000,0.000,155153,36.7
nerf_synthetic,hotdog,3,0.1,0.01,2.000000,3.000000,37.40,0.000,0.000,110740,26.2
nerf_synthetic,hotdog,3,0.1,0.01,2.000000,0.500000,37.34,0.000,0.000,188273,44.5
nerf_synthetic,hotdog,3,0.1,0.01,2.000000,0.300000,37.04,0.000,0.000,185055,43.8
nerf_synthetic,hotdog,3,0.1,0.01,3.000000,1.000000,37.25,0.000,0.000,217670,51.5
nerf_synthetic,hotdog,3,0.1,0.01,3.000000,2.000000,37.31,0.000,0.000,180429,42.7
nerf_synthetic,hotdog,3,0.1,0.01,3.000000,3.000000,37.17,0.000,0.000,128462,30.4
nerf_synthetic,hotdog,3,0.1,0.01,3.000000,0.500000,37.17,0.000,0.000,222139,52.5
nerf_synthetic,hotdog,3,0.1,0.01,3.000000,0.300000,36.95,0.000,0.000,217842,51.5
nerf_synthetic,hotdog,3,0.1,0.01,4.000000,1.000000,37.16,0.000,0.000,233766,55.3
nerf_synthetic,hotdog,3,0.1,0.01,4.000000,2.000000,37.07,0.000,0.000,191881,45.4
nerf_synthetic,hotdog,3,0.1,0.01,4.000000,3.000000,37.01,0.000,0.000,136249,32.2
nerf_synthetic,hotdog,3,0.1,0.01,4.000000,0.500000,37.05,0.000,0.000,239049,56.5
nerf_synthetic,hotdog,3,0.1,0.01,4.000000,0.300000,36.88,0.000,0.000,234350,55.4
nerf_synthetic,hotdog,3,0.1,0.01,0.500000,1.000000,37.47,0.000,0.000,98419,23.3
nerf_synthetic,hotdog,3,0.1,0.01,0.500000,2.000000,37.37,0.000,0.000,89512,21.2
nerf_synthetic,hotdog,3,0.1,0.01,0.500000,3.000000,37.04,0.000,0.000,63710,15.1
nerf_synthetic,hotdog,3,0.1,0.01,0.500000,0.500000,37.25,0.000,0.000,83686,19.8
nerf_synthetic,hotdog,3,0.1,0.01,0.500000,0.300000,36.85,0.000,0.000,73953,17.5
nerf_synthetic,hotdog,3,0.1,0.01,0.300000,1.000000,37.18,0.000,0.000,73879,17.5
nerf_synthetic,hotdog,3,0.1,0.01,0.300000,2.000000,36.68,0.000,0.000,73665,17.4
nerf_synthetic,hotdog,3,0.1,0.01,0.300000,3.000000,36.33,0.000,0.000,53465,12.6
nerf_synthetic,hotdog,3,0.1,0.01,0.300000,0.500000,36.97,0.000,0.000,59463,14.1
nerf_synthetic,hotdog,3,0.1,0.01,0.300000,0.300000,36.60,0.000,0.000,52994,12.5
nerf_synthetic,hotdog,3,0.1,0.015,1.000000,1.000000,37.58,0.000,0.000,125440,29.7
nerf_synthetic,hotdog,3,0.1,0.015,1.000000,2.000000,37.59,0.000,0.000,107437,25.4
nerf_synthetic,hotdog,3,0.1,0.015,1.000000,3.000000,37.37,0.000,0.000,73250,17.3
nerf_synthetic,hotdog,3,0.1,0.015,1.000000,0.500000,37.40,0.000,0.000,118773,28.1
nerf_synthetic,hotdog,3,0.1,0.015,1.000000,0.300000,37.07,0.000,0.000,114021,27.0
nerf_synthetic,hotdog,3,0.1,0.015,2.000000,1.000000,37.47,0.000,0.000,175950,41.6
nerf_synthetic,hotdog,3,0.1,0.015,2.000000,2.000000,37.55,0.000,0.000,147595,34.9
nerf_synthetic,hotdog,3,0.1,0.015,2.000000,3.000000,37.36,0.000,0.000,97787,23.1
nerf_synthetic,hotdog,3,0.1,0.015,2.000000,0.500000,37.35,0.000,0.000,174606,41.3
nerf_synthetic,hotdog,3,0.1,0.015,2.000000,0.300000,37.08,0.000,0.000,172171,40.7
nerf_synthetic,hotdog,3,0.1,0.015,3.000000,1.000000,37.35,0.000,0.000,204047,48.3
nerf_synthetic,hotdog,3,0.1,0.015,3.000000,2.000000,37.31,0.000,0.000,167540,39.6
nerf_synthetic,hotdog,3,0.1,0.015,3.000000,3.000000,37.26,0.000,0.000,112626,26.6
nerf_synthetic,hotdog,3,0.1,0.015,3.000000,0.500000,37.18,0.000,0.000,208911,49.4
nerf_synthetic,hotdog,3,0.1,0.015,3.000000,0.300000,36.96,0.000,0.000,202158,47.8
nerf_synthetic,hotdog,3,0.1,0.015,4.000000,1.000000,37.20,0.000,0.000,218130,51.6
nerf_synthetic,hotdog,3,0.1,0.015,4.000000,2.000000,37.26,0.000,0.000,177291,41.9
nerf_synthetic,hotdog,3,0.1,0.015,4.000000,3.000000,37.11,0.000,0.000,119006,28.1
nerf_synthetic,hotdog,3,0.1,0.015,4.000000,0.500000,37.05,0.000,0.000,224865,53.2
nerf_synthetic,hotdog,3,0.1,0.015,4.000000,0.300000,36.89,0.000,0.000,219092,51.8
nerf_synthetic,hotdog,3,0.1,0.015,0.500000,1.000000,37.42,0.000,0.000,91748,21.7
nerf_synthetic,hotdog,3,0.1,0.015,0.500000,2.000000,37.33,0.000,0.000,84875,20.1
nerf_synthetic,hotdog,3,0.1,0.015,0.500000,3.000000,36.94,0.000,0.000,62474,14.8
nerf_synthetic,hotdog,3,0.1,0.015,0.500000,0.500000,37.17,0.000,0.000,79489,18.8
nerf_synthetic,hotdog,3,0.1,0.015,0.500000,0.300000,36.82,0.000,0.000,70286,16.6
nerf_synthetic,hotdog,3,0.1,0.015,0.300000,1.000000,36.91,0.000,0.000,59402,14.1
nerf_synthetic,hotdog,3,0.1,0.015,0.300000,2.000000,36.58,0.000,0.000,54314,12.8
nerf_synthetic,hotdog,3,0.1,0.015,0.300000,3.000000,36.25,0.000,0.000,40361,9.5
nerf_synthetic,hotdog,3,0.1,0.015,0.300000,0.500000,36.80,0.000,0.000,52084,12.3
nerf_synthetic,hotdog,3,0.1,0.015,0.300000,0.300000,36.45,0.000,0.000,47761,11.3
nerf_synthetic,hotdog,3,0.1,0.02,1.000000,1.000000,37.54,0.000,0.000,125531,29.7
nerf_synthetic,hotdog,3,0.1,0.02,1.000000,2.000000,37.54,0.000,0.000,108251,25.6
nerf_synthetic,hotdog,3,0.1,0.02,1.000000,3.000000,37.30,0.000,0.000,72393,17.1
nerf_synthetic,hotdog,3,0.1,0.02,1.000000,0.500000,37.39,0.000,0.000,119039,28.2
nerf_synthetic,hotdog,3,0.1,0.02,1.000000,0.300000,37.07,0.000,0.000,113851,26.9
nerf_synthetic,hotdog,3,0.1,0.02,2.000000,1.000000,37.47,0.000,0.000,175952,41.6
nerf_synthetic,hotdog,3,0.1,0.02,2.000000,2.000000,37.46,0.000,0.000,147005,34.8
nerf_synthetic,hotdog,3,0.1,0.02,2.000000,3.000000,37.39,0.000,0.000,95687,22.6
nerf_synthetic,hotdog,3,0.1,0.02,2.000000,0.500000,37.33,0.000,0.000,176976,41.9
nerf_synthetic,hotdog,3,0.1,0.02,2.000000,0.300000,37.04,0.000,0.000,172036,40.7
nerf_synthetic,hotdog,3,0.1,0.02,3.000000,1.000000,37.34,0.000,0.000,205283,48.6
nerf_synthetic,hotdog,3,0.1,0.02,3.000000,2.000000,37.36,0.000,0.000,168498,39.9
nerf_synthetic,hotdog,3,0.1,0.02,3.000000,3.000000,37.25,0.000,0.000,111031,26.3
nerf_synthetic,hotdog,3,0.1,0.02,3.000000,0.500000,37.19,0.000,0.000,205837,48.7
nerf_synthetic,hotdog,3,0.1,0.02,3.000000,0.300000,36.98,0.000,0.000,201283,47.6
nerf_synthetic,hotdog,3,0.1,0.02,4.000000,1.000000,37.18,0.000,0.000,218492,51.7
nerf_synthetic,hotdog,3,0.1,0.02,4.000000,2.000000,37.22,0.000,0.000,176796,41.8
nerf_synthetic,hotdog,3,0.1,0.02,4.000000,3.000000,37.13,0.000,0.000,115972,27.4
nerf_synthetic,hotdog,3,0.1,0.02,4.000000,0.500000,37.05,0.000,0.000,224742,53.2
nerf_synthetic,hotdog,3,0.1,0.02,4.000000,0.300000,36.90,0.000,0.000,216206,51.1
nerf_synthetic,hotdog,3,0.1,0.02,0.500000,1.000000,37.41,0.000,0.000,91564,21.7
nerf_synthetic,hotdog,3,0.1,0.02,0.500000,2.000000,37.27,0.000,0.000,83564,19.8
nerf_synthetic,hotdog,3,0.1,0.02,0.500000,3.000000,36.95,0.000,0.000,60655,14.3
nerf_synthetic,hotdog,3,0.1,0.02,0.500000,0.500000,37.13,0.000,0.000,76945,18.2
nerf_synthetic,hotdog,3,0.1,0.02,0.500000,0.300000,36.75,0.000,0.000,67977,16.1
nerf_synthetic,hotdog,3,0.1,0.02,0.300000,1.000000,36.95,0.000,0.000,59869,14.2
nerf_synthetic,hotdog,3,0.1,0.02,0.300000,2.000000,36.53,0.000,0.000,54600,12.9
nerf_synthetic,hotdog,3,0.1,0.02,0.300000,3.000000,36.23,0.000,0.000,39420,9.3
nerf_synthetic,hotdog,3,0.1,0.02,0.300000,0.500000,36.67,0.000,0.000,50588,12.0
nerf_synthetic,hotdog,3,0.1,0.02,0.300000,0.300000,36.34,0.000,0.000,46435,11.0
nerf_synthetic,hotdog,3,0.1,0.007,1.000000,1.000000,37.57,0.000,0.000,141495,33.5
nerf_synthetic,hotdog,3,0.1,0.007,1.000000,2.000000,37.61,0.000,0.000,123451,29.2
nerf_synthetic,hotdog,3,0.1,0.007,1.000000,3.000000,37.43,0.000,0.000,91157,21.6
nerf_synthetic,hotdog,3,0.1,0.007,1.000000,0.500000,37.39,0.000,0.000,140423,33.2
nerf_synthetic,hotdog,3,0.1,0.007,1.000000,0.300000,37.11,0.000,0.000,128928,30.5
nerf_synthetic,hotdog,3,0.1,0.007,2.000000,1.000000,37.45,0.000,0.000,200984,47.5
nerf_synthetic,hotdog,3,0.1,0.007,2.000000,2.000000,37.53,0.000,0.000,172524,40.8
nerf_synthetic,hotdog,3,0.1,0.007,2.000000,3.000000,37.35,0.000,0.000,126885,30.0
nerf_synthetic,hotdog,3,0.1,0.007,2.000000,0.500000,37.32,0.000,0.000,205586,48.6
nerf_synthetic,hotdog,3,0.1,0.007,2.000000,0.300000,37.07,0.000,0.000,199649,47.2
nerf_synthetic,hotdog,3,0.1,0.007,3.000000,1.000000,37.35,0.000,0.000,229766,54.3
nerf_synthetic,hotdog,3,0.1,0.007,3.000000,2.000000,37.32,0.000,0.000,194288,46.0
nerf_synthetic,hotdog,3,0.1,0.007,3.000000,3.000000,37.18,0.000,0.000,143787,34.0
nerf_synthetic,hotdog,3,0.1,0.007,3.000000,0.500000,37.21,0.000,0.000,234985,55.6
nerf_synthetic,hotdog,3,0.1,0.007,3.000000,0.300000,36.99,0.000,0.000,229683,54.3
nerf_synthetic,hotdog,3,0.1,0.007,4.000000,1.000000,37.16,0.000,0.000,241417,57.1
nerf_synthetic,hotdog,3,0.1,0.007,4.000000,2.000000,37.16,0.000,0.000,200024,47.3
nerf_synthetic,hotdog,3,0.1,0.007,4.000000,3.000000,37.06,0.000,0.000,147631,34.9
nerf_synthetic,hotdog,3,0.1,0.007,4.000000,0.500000,37.08,0.000,0.000,248385,58.7
nerf_synthetic,hotdog,3,0.1,0.007,4.000000,0.300000,36.89,0.000,0.000,240723,56.9
nerf_synthetic,hotdog,3,0.1,0.007,0.500000,1.000000,37.48,0.000,0.000,98773,23.4
nerf_synthetic,hotdog,3,0.1,0.007,0.500000,2.000000,37.40,0.000,0.000,90989,21.5
nerf_synthetic,hotdog,3,0.1,0.007,0.500000,3.000000,37.15,0.000,0.000,64138,15.2
nerf_synthetic,hotdog,3,0.1,0.007,0.500000,0.500000,37.27,0.000,0.000,89753,21.2
nerf_synthetic,hotdog,3,0.1,0.007,0.500000,0.300000,36.89,0.000,0.000,77424,18.3
nerf_synthetic,hotdog,3,0.1,0.007,0.300000,1.000000,37.26,0.000,0.000,83915,19.8
nerf_synthetic,hotdog,3,0.1,0.007,0.300000,2.000000,36.96,0.000,0.000,76887,18.2
nerf_synthetic,hotdog,3,0.1,0.007,0.300000,3.000000,36.55,0.000,0.000,54798,13.0
nerf_synthetic,hotdog,3,0.1,0.007,0.300000,0.500000,37.04,0.000,0.000,65197,15.4
nerf_synthetic,hotdog,3,0.1,0.007,0.300000,0.300000,36.66,0.000,0.000,55318,13.1
nerf_synthetic,hotdog,3,0.1,0.005,1.000000,1.000000,37.58,0.000,0.000,152571,36.1
nerf_synthetic,hotdog,3,0.1,0.005,1.000000,2.000000,37.62,0.000,0.000,133425,31.6
nerf_synthetic,hotdog,3,0.1,0.005,1.000000,3.000000,37.40,0.000,0.000,101398,24.0
nerf_synthetic,hotdog,3,0.1,0.005,1.000000,0.500000,37.40,0.000,0.000,149247,35.3
nerf_synthetic,hotdog,3,0.1,0.005,1.000000,0.300000,37.13,0.000,0.000,131560,31.1
nerf_synthetic,hotdog,3,0.1,0.005,2.000000,1.000000,37.42,0.000,0.000,207808,49.2
nerf_synthetic,hotdog,3,0.1,0.005,2.000000,2.000000,37.48,0.000,0.000,178411,42.2
nerf_synthetic,hotdog,3,0.1,0.005,2.000000,3.000000,37.33,0.000,0.000,134413,31.8
nerf_synthetic,hotdog,3,0.1,0.005,2.000000,0.500000,37.29,0.000,0.000,210568,49.8
nerf_synthetic,hotdog,3,0.1,0.005,2.000000,0.300000,37.04,0.000,0.000,202797,48.0
nerf_synthetic,hotdog,3,0.1,0.005,3.000000,1.000000,37.34,0.000,0.000,230654,54.6
nerf_synthetic,hotdog,3,0.1,0.005,3.000000,2.000000,37.29,0.000,0.000,195783,46.3
nerf_synthetic,hotdog,3,0.1,0.005,3.000000,3.000000,37.23,0.000,0.000,148230,35.1
nerf_synthetic,hotdog,3,0.1,0.005,3.000000,0.500000,37.14,0.000,0.000,236494,55.9
nerf_synthetic,hotdog,3,0.1,0.005,3.000000,0.300000,36.97,0.000,0.000,230414,54.5
nerf_synthetic,hotdog,3,0.1,0.005,4.000000,1.000000,37.15,0.000,0.000,238295,56.4
nerf_synthetic,hotdog,3,0.1,0.005,4.000000,2.000000,37.15,0.000,0.000,199021,47.1
nerf_synthetic,hotdog,3,0.1,0.005,4.000000,3.000000,37.05,0.000,0.000,150500,35.6
nerf_synthetic,hotdog,3,0.1,0.005,4.000000,0.500000,37.03,0.000,0.000,245607,58.1
nerf_synthetic,hotdog,3,0.1,0.005,4.000000,0.300000,36.87,0.000,0.000,238523,56.4
